Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County
Stone Canyon Silverado Homeowners Association,8585-1997,REG,152.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
"Reserve At Falcon Ridge Homeowners Association, The",0136952016-8,SUB,68.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Oasis Professional Park Condo Owners' Association,21775-2002,SUB,16.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Oak Forest Villas Homeowners Association Inc,113-1986,SUB,120.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Legacy Highlands Property Owners Association,7713-1992,SUB,77.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Legacy Village Property Owners Association,2575-1990,MSTR,1064.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Villaggio Homeowner'S Association,0298582007-7,REG,9.0,(702) 458-2580,C/O Colonial Property Management,8595 S. Eastern Ave.,Las Vegas,NV,89123,Clark
Nuevo Vista Homeowners Association Inc,6774-1991,REG,80.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Avenue,Las Vegas,NV,89123,Clark
Renaissance Property Owners Association,2188-1992,REG,96.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Hayden Estates Homeowners Association,0181512016-1,SUB,157.0,(702) 346-2288,C/O Colonial Property Management,"736 W. Pioneer Blvd., #200",Mesquite,NV,89027,Clark
"Zocallo Cove Homeowners Association, Inc.",0092512005-0,REG,20.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Brighton Maintenance Corporation,30275-2004,REG,141.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Copper Ridge Unit Owners' Association,0134142015-8,REG,247.0,(702) 458-2580,C/O Colonial Property Management,8595 S. Eastern Ave,Las Vegas,NV,89123,Clark
Bella Monte Homeowners Association,0281212006-4,SUB,75.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Candlelight Estates Homeowners' Association,23606-1996,REG,74.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Avenue,Las Vegas,NV,89123,Clark
Cheyenne At Southfork Homeowners Association,3376-1996,SUB,136.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Coronado Townhomes Homeowners Association,0484392005-8,REG,14.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Coronado Ranch Street And Landscape Maint. Corp,9237-1999,REG,374.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Copper Ridge Community Association,13246-1997,SUB,136.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
"Cascades Owners Association, Inc., The",14056-2001,SUB,29.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Unit 200,Mesquite,NV,89027,Clark
Appaloosa Canyon/Quarterhorse Falls Homeowners Association,2484-2000,REG,339.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Avenue,Las Vegas,NV,89123,Clark
Black Mountain Owners Association,3775-1993,REG,99.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Bluffs Community Association,4972-1989,MSTR,260.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Chardonnay Townhomes Owners' Association,0086962005-5,REG,54.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
American West Liberty Homeowners Association,0546802018-9,REG,135.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Copper Bluffs Homeowners Association,15948-1996,SUB,143.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Canyon Crest Masters Association,36138-2004,REG,1043.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Casa Mesa Villas Homeowners Association,4994-1985,REG,196.0,(702)458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Andover Homeowners Association,2623-2004,REG,101.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Cimarron Ridge Owners Association,10407-1994,REG,174.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Adalyn Manor Homeowners Association,6829222020-2,REG,61.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Copperhead Hills Landscape Maintenance Association,14801-1997,REG,69.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
"Classics At Paradise Canyon Resort Owners Association, Inc., The",27442-2002,SUB,20.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Burson Ranch Homeowners' Association,0006532006-9,REG,586.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Nye
Calais Owners' Association,0570452012-0,SUB,14.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Aberdeen @ Southern Highlands Homeowners Association,11900-2001,SUB,88.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
Autumn Ridge Iii Homeowners Association,29768-2000,REG,61.0,(702) 458-2580,C/O Colonial Property Management,8595 S Eastern Ave,Las Vegas,NV,89123,Clark
"Canyons Mesquite Vistas Homeowners Association, The",6607-1995,SUB,58.0,(702) 345-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
"Highland Fairways Community Association, Inc., The",10523-1999,SUB,127.0,(702) 245-2200,C/O Colonial Property Management,736 W Pioneer Blvd Ste 200,Mesquite,NV,89027,Clark
Quail Creek Estates Homeowners Association,30367902023-2,REG,16.0,(775) 782-6340,C/O Community Association Management Company,333 N Curry Street Suite B,Carson City,NV,89703,Carson City
Villa Del Oro Owners Association,2027-1973,REG,212.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Pacific Vintage Owners Association,7910-1996,SUB,164.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Aspen Meadows Homeowners Association,30597-2000,SUB,113.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Brentwood Grove Homeowners Association,0079822006-1,REG,55.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Indigo Homeowners' Association,0084332006-9,REG,151.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Centennial Point Community Association,30353-2002,REG,266.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Newbury Homeowners Association,29577-2004,REG,183.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Drive,Las Vegas,NV,89128,Clark
Day Dawn Estates Homeowners Association,24391-2003,REG,80.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Villas At Tropicana North Community Association,23499-2003,REG,124.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Pine Grove Condominium Association,2294-1985,REG,99.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Bristle Vale Homeowners Association,1429302019-6,SUB,243.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Vegas Green Townhomes Association,3890-1984,REG,32.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Peppertree Homeowners Association,3309-1979,REG,356.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Paradise Meadows Homeowners Association,25737-2001,REG,138.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Paradise Spa Owners' Association,1597-1978,REG,384.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Park 1 At Summerlingate Homeowners' Association,0318572005-9,REG,408.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Pelican Creek Owners Association,8531-1997,SUB,125.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Trovare Homeowners Association,17035-2004,REG,74.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Park Oasis Owner'S Association,4279-1988,SUB,104.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Village Paseo Homeowners Association,0038232005-0,REG,75.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Hobble Creek Estates Property Owners Assoc,7752-1991,REG,25.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Hillcrest Estates Homeowners Association,0088112006-7,REG,27.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Drive,Las Vegas,NV,89128,Clark
Highland Springs Homeowners Association,623-1991,REG,108.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Tuscany Village Northshores Homeowners Association,14086-1995,SUB,144.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Hemet Drive Homeowners Association Inc,2007-1992,SUB,39.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Drive,Las Vegas,NV,89128,Clark
Quail Run Estates Homeowners Association,11741-1999,REG,11.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
"Estates Community Association, The",0163472014-1,REG,39.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Spring Mountain Estates Homeowners Association,0163692017-0,REG,79.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Clare Ridge I Association,17039-2004,REG,255.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Spinnaker Cove Homeowners Association,4541-1989,SUB,115.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Summit Point Community Association,9354-1998,SUB,92.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr.,Las Vegas,NV,89128,Clark
"Southfork Homeowners Association, Inc.",6546-1995,MSTR,523.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Fiesta Del Norte Homeowners Association,7000-2003,REG,267.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Artesia Owners Association,26226-1999,REG,874.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Flagstone Ranch Homeowners' Association,0803002006-1,REG,19.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Arroyo Canyon Homeowners Association,0562382005-2,REG,63.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Sunset Cliffs Homeowners' Association,0428392005-0,REG,368.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Sunset Mesa Community Association,11193-1996,SUB,196.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Cobblestone Village Association,32645-1999,REG,119.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Arlington Ranch Manor Homeowners Association,8389-2004,REG,160.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Arlington Ranch Landscape Maintenance Association,8386-2004,REG,1233.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Sycamore Square I Homeowners Association,613-1997,REG,25.0,(702) 942-2500,C/O Community Management Group,2450 Box Cayon Dr,Las Vegas,NV,89128,Clark
Silverado 161 Homeowners Association,21085-1997,REG,161.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Raintree West Homeowners Association,8896-1992,REG,376.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Durango Trail Assemblage Homeowners' Association,0264782013-9,REG,200.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Castellina Iii Homeowners Association,7881-2004,REG,11.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Rio Largo Homeowner'S Association,19899-1996,REG,36.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Rock Springs Vista 7 Homeowners Association,1897-1991,REG,244.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Rock Springs Vista Unit-9 Owners' Association,4701-1994,REG,56.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Presidio Homeowners Association,7129-1994,REG,247.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Tierra De Las Palmas Owners Association,8872-1997,MSTR,573.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Drive,Las Vegas,NV,89128,Clark
San Marcello Homeowners' Association,0680232011-6,REG,102.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Cheyenne Hills At Southfork Owners Association,25366-1997,SUB,166.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
"Savona Community Association, Inc.",0305802007-5,REG,64.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Cheyenne Ridge Homeowners Association,2784-1998,REG,190.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Shadowbrook Springs Homeowners Association,23768-2002,REG,27.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Barrington Manor At Providence Homeowners Association,0170342015-6,SUB,104.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Aragon Homeowners' Association,0112782015-8,REG,143.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89183,Clark
Ironwood Unit Owners Association,0465812016-0,SUB,77.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Stonegate Association,0219772005-3,REG,148.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Canyon Falls Estates Homeowners' Association,0205752011-3,REG,55.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Woodland Crest Homeowners Association,0041962013-2,REG,19.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Woodcrest Homeowners Association,8567-1983,REG,744.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Monteverdi Homeowners' Association,0248552007-4,REG,144.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Rd,Las Vegas,NV,89128,Clark
Waterfall Homeowners Association,0044622005-5,REG,726.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Corta Bella Community Association Inc,5036-1993,SUB,128.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Lakes Pacific Townhomes Association,10499-1994,REG,81.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Malibu Community Association,0352382015-0,REG,100.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
"Cottonwood Lake Homeowners Association, Inc.",0741942007-9,REG,65.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Lone Mountain Village Association,17393-1994,REG,180.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Lamplight Manor @ Iron Mountain Ranch Homeowners' Association,35120-2001,REG,67.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Canyon Ranch Estates Homeowners Association,7160-1990,REG,100.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Willowtree Homeowners Association,3308-1979,REG,208.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Maryland Twilight Homeowners Association,27795-2004,REG,39.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Walnut Creek Homeowners Association,0616382005-7,REG,26.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Wimbledon Tennis Club Homeowners Association,2167-1976,REG,114.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Cottonwoods Owners Association,3355-1992,REG,255.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Nye
Calvada Greens Homeowners Association,2409-1988,REG,15.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Nye
Monument At Lone Mountain Homeowners Association,17087-2001,REG,369.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Mira Vista Community Homeowners Association,13758-2004,REG,67.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Marycrest Manor Homeowners Association,1949-1978,REG,22.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Maverick Estates Homeowners Association,0180822011-2,REG,10.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Canyon Ridge Homeowners Association,7562-1997,SUB,65.0,(702) 942-2500,C/O Community Management Group,2450 Box Canyon Dr,Las Vegas,NV,89128,Clark
Hidden Crest Homeowners' Association,8307-2004,REG,9.0,(775) 826-8092,C/O Controlled Resources Management Group,83 Continental Dr Ste B,Reno,NV,89509,Washoe
